table,block
catalog_returns,0
catalog_returns,24021
catalog_returns,24022
catalog_returns,24023
catalog_returns,24024
catalog_returns,24025
catalog_returns,24026
catalog_returns,24027
catalog_returns,24028
catalog_returns,24029
catalog_returns,24030
catalog_returns,24031
catalog_returns,24032
catalog_returns,24033
catalog_returns,24034
catalog_returns,24035
catalog_returns,24036
catalog_returns,24037
catalog_returns,24038
catalog_returns,24039
catalog_returns,24040
catalog_returns,24041
catalog_returns,24042
catalog_returns,24043
catalog_returns,24044
catalog_returns,24045
catalog_returns,24046
catalog_returns,24047
catalog_returns,24048
catalog_returns,24049
catalog_returns,24050
catalog_returns,24051
catalog_returns,24052
catalog_returns,24053
catalog_returns,24054
catalog_returns,24055
catalog_returns,24056
catalog_returns,24057
catalog_returns,24058
catalog_returns,24059
catalog_returns,24060
catalog_returns,24061
catalog_returns,24062
catalog_returns,24063
catalog_returns,24064
catalog_returns,24065
catalog_returns,24066
catalog_returns,24067
catalog_returns,24068
catalog_returns,24069
catalog_returns,24070
catalog_returns,24072
catalog_returns,24073
catalog_returns,24074
catalog_returns,24075
catalog_returns,24076
catalog_returns,24077
catalog_returns,24078
catalog_returns,24079
catalog_returns,24080
catalog_returns,24081
catalog_returns,24082
catalog_returns,24083
catalog_returns,24084
catalog_returns,24085
catalog_returns,24086
catalog_returns,24087
catalog_returns,24088
catalog_returns,24089
catalog_returns,24090
catalog_returns,24091
catalog_returns,24092
catalog_returns,24094
catalog_returns,24095
catalog_returns,24096
catalog_returns,24097
catalog_returns,24098
catalog_returns,24099
catalog_returns,24100
catalog_returns,24101
catalog_returns,24102
catalog_returns,24103
catalog_returns,24104
catalog_returns,24105
catalog_returns,24106
catalog_returns,24107
catalog_returns,24108
catalog_returns,24109
catalog_returns,24110
catalog_returns,24111
catalog_returns,24112
catalog_returns,24113
catalog_returns,24114
catalog_returns,24115
catalog_returns,24116
catalog_returns,24117
catalog_returns,24118
catalog_returns,24119
catalog_returns,24120
catalog_returns,24121
catalog_returns,24122
catalog_returns,24124
catalog_returns,24125
catalog_returns,24126
catalog_returns,24127
catalog_returns,24128
catalog_returns,24129
catalog_returns,24130
catalog_returns,24131
catalog_returns,24133
catalog_returns,24134
catalog_returns,24135
catalog_returns,24136
catalog_returns,24138
catalog_returns,24139
catalog_returns,24140
catalog_returns,24141
catalog_returns,24142
catalog_returns,24143
catalog_returns,24144
catalog_returns,24145
catalog_returns,24146
catalog_returns,24147
catalog_returns,24148
catalog_returns,24149
catalog_returns,24150
catalog_returns,24152
catalog_returns,24153
catalog_returns,24154
catalog_returns,24155
catalog_returns,24156
catalog_returns,24157
catalog_returns,24158
catalog_returns,24159
catalog_returns,24160
catalog_returns,24161
catalog_returns,24162
catalog_returns,24163
catalog_returns,24164
catalog_returns,24165
catalog_returns,24166
catalog_returns,24167
catalog_returns,24168
catalog_returns,24169
catalog_returns,24170
catalog_returns,24171
catalog_returns,24172
catalog_returns,24173
catalog_returns,24174
catalog_returns,24175
catalog_returns,24176
catalog_returns,24177
catalog_returns,24178
catalog_returns,24179
catalog_returns,24180
catalog_returns,24181
catalog_returns,24182
catalog_returns,24183
catalog_returns,24184
catalog_returns,24185
catalog_returns,24186
catalog_returns,24187
catalog_returns,24188
catalog_returns,24189
catalog_returns,24190
catalog_returns,24191
catalog_returns,24192
catalog_returns,24193
catalog_returns,24194
catalog_returns,24196
catalog_returns,24197
catalog_returns,24198
catalog_returns,24199
catalog_returns,24200
catalog_returns,24201
catalog_returns,24202
catalog_returns,24203
catalog_returns,24204
catalog_returns,24205
catalog_returns,24207
catalog_returns,24208
catalog_returns,24209
catalog_returns,24210
catalog_returns,24211
catalog_returns,24212
catalog_returns,24213
catalog_returns,24214
catalog_returns,24215
catalog_returns,24216
catalog_returns,24217
catalog_returns,24218
catalog_returns,24219
catalog_returns,24220
catalog_returns,24221
catalog_returns,24222
catalog_returns,24223
catalog_returns,24224
catalog_returns,24225
catalog_returns,24226
catalog_returns,24227
catalog_returns,24228
catalog_returns,24229
catalog_returns,24230
catalog_returns,24231
catalog_returns,24232
catalog_returns,24233
catalog_returns,24234
catalog_returns,24235
catalog_returns,24236
catalog_returns,24237
catalog_returns,24238
catalog_returns,24239
catalog_returns,24240
catalog_returns,24241
catalog_returns,24242
catalog_returns,24243
catalog_returns,24244
catalog_returns,24245
catalog_returns,24246
catalog_returns,24247
catalog_returns,24248
catalog_returns,24249
catalog_returns,24250
catalog_returns,24251
catalog_returns,24252
catalog_returns,24253
catalog_returns,24254
catalog_returns,24255
catalog_returns,24256
catalog_returns,24257
catalog_returns,24258
catalog_returns,24259
catalog_returns,24260
catalog_returns,24261
catalog_returns,24262
catalog_returns,24263
catalog_returns,24264
catalog_returns,24265
catalog_returns,24266
catalog_returns,24267
catalog_returns,24268
catalog_returns,24269
catalog_returns,24270
catalog_returns,24271
catalog_returns,24272
catalog_returns,24273
catalog_returns,24274
catalog_returns,24275
catalog_returns,24276
catalog_returns,24277
catalog_returns,24278
catalog_returns,24279
catalog_returns,24280
catalog_returns,24281
catalog_returns,24282
catalog_returns,24283
catalog_returns,24284
catalog_returns,24285
catalog_returns,24286
catalog_returns,24287
catalog_returns,24288
catalog_returns,24289
catalog_returns,24290
catalog_returns,24291
catalog_returns,24292
catalog_returns,24293
catalog_returns,24294
catalog_returns,24295
catalog_returns,24296
catalog_returns,24297
catalog_returns,24298
catalog_returns,24299
catalog_returns,24300
catalog_returns,24301
catalog_returns,24302
catalog_returns,24303
catalog_returns,24304
catalog_returns,24305
catalog_returns,24306
catalog_returns,24307
catalog_returns,24308
catalog_returns,24310
catalog_returns,24311
catalog_returns,24312
catalog_returns,24313
catalog_returns,24314
catalog_returns,24315
catalog_returns,24316
catalog_returns,24317
catalog_returns,24318
catalog_returns,24320
catalog_returns,24321
